108970	7102	3177
109418	317	101
109426	6446	2640
109430	6179	3028
109487	6136	2779
113073	1977	864
113074	5978	2662
113075	586	240
113076	439	170
113078	919	348
113080	2918	1262
113081	12014	6689
113087	832	356
113088	4348	1830
113089	1889	789
113090	657	219
113091	234	88
113092	746	241
113093	1193	491
113094	1936	790
113095	1908	729
113962	7578	3110
113963	11998	6062
113964	1329	551
113965	1090	399
113966	1201	483
113968	1684	702
113969	8408	4221
113971	12693	6646
113972	5251	2463
114100	7626	3527
114101	8690	4108
114102	1436	616
114171	483	186
114172	2946	1148
114175	7901	3705
114181	1792	700
114182	3434	1529
114183	4677	2087
114184	2595	963
114441	2228	1046
114444	5439	3212
114445	8558	4927
114446	3467	1964
114447	1665	781
114448	4845	2509
114449	3898	1962
114450	1150	474
114453	1916	903
114454	7213	3284
114455	6182	2840
114456	1050	490
114457	5014	2769
114458	1452	595
114459	3683	1919
114460	4865	2700
114489	4283	1701
114490	2036	1006
114491	3023	1043
114493	2461	992
114494	3711	1616
114496	1831	663
114497	1025	429
114498	1156	365
114499	2266	857
114500	3514	1309
114501	3782	1473
114502	798	313
114503	1507	521
114505	1616	660
114506	2838	1122
114507	5746	2224
114509	4709	2247
114511	3536	1286
114512	2621	896
114513	1295	427
114514	3834	1304
114515	2459	1031
114516	4953	1969
114517	1470	571
114518	1610	554
114519	224	74
114520	12688	7952
114521	1309	532
114522	472	194
114523	5076	2111
114524	5347	1944
114527	4597	1867
114528	620	239
114529	4456	2112
114530	16904	14373
114531	23942	23850
114532	1618	688
114623	3675	1981
114625	2254	1031
114626	3778	1871
114627	3670	1544
114628	1092	463
114629	2185	834
114630	997	398
114631	4806	1976
114839	2875	1380
114841	5408	2687
114843	5043	3033
114844	8322	3657
114845	10672	6838
114847	2355	864
114850	11877	7928
115101	11112	8814
115102	10963	9119
115104	1650	952
115105	15439	13403
115107	2218	1072
115109	2988	1797
115110	8711	5326
115111	11	0
115112	3829	2296
115113	17111	13096
115496	5533	3828
115497	5938	4038
115499	13751	9821
115500	5766	2637
115502	4513	2637
115503	14380	13661
115504	1907	777
115505	850	381
115506	8393	8191
115508	3631	2293
115509	9594	7712
115510	11607	8246
115515	10972	6777
115516	13766	9455
115517	10900	7395
115808	606	263
115809	12111	9429
115879	205	83
115880	7925	4618
115881	608	277
115893	3312	1302
115898	4927	1910
116246	13109	10650
116250	3673	1306
116252	5065	1776
116254	3775	1590
116255	1178	391
116256	2657	1338
116426	4792	2061
116427	1517	640
116429	305	125
116430	2267	936
116432	1399	493
116437	5658	2441
116439	5798	2278
116456	323	109
116457	3897	1293
116458	3368	1451
116459	4077	1755
116460	3120	1281
116461	9441	6499
116462	4398	2034
116463	4461	1886
116464	2934	1101
116465	3239	1254
116466	3179	1442
116467	6658	2341
116468	4528	1954
116469	7159	4522
116473	947	402
116474	8937	4237
116475	3268	1326
116476	4135	1769
116477	1784	591
116479	4039	1664
116480	3836	1843
116481	2021	793
116482	548	216
116483	1314	512
116484	3258	1502
116485	5037	2418
116486	3724	1670
116487	3313	1459
116489	4938	2140
116490	1525	640
116491	11549	6334
116492	1904	795
116493	2214	903
116494	1387	531
116495	7562	3448
116496	3404	1121
116497	10289	5586
116654	11359	6414
116656	4546	2691
116659	2135	895
116662	2252	1078
116739	4797	3227
116742	2672	1536
116743	6107	4600
116744	20809	23724
116746	16801	14192
116747	11231	13667
116752	15599	13497
116753	17103	17156
116754	2168	930
116755	2431	1023
116769	655	229
116773	8565	6112
116776	995	450
116835	7928	4945
116837	7231	4828
116838	13500	11086
116839	7781	4456
116972	1786	855
116974	1461	694
116975	1042	488
116991	1338	611
116992	5679	2770
116997	4704	2268
116998	1966	985
117000	672	266
117001	1392	685
117007	10662	6961
117008	423	164
117009	1363	611
117010	2153	1145
117012	129	55
117014	1286	657
117015	16099	10157
117016	3156	1367
117017	2792	1382
117018	12331	12493
117019	477	171
117020	5374	2835
117021	7043	5305
117022	2291	881
117023	868	368
117024	623	241
117025	6663	2964
117028	1405	550
117029	1478	622
117030	1401	551
117031	3507	1479
117032	1652	715
117033	4037	1797
117034	3418	1435
117035	707	290
117036	1220	510
117037	1210	478
117039	2627	1089
117040	229	111
117041	2609	1083
117042	2576	1088
117043	4522	2000
117045	142	50
117047	5137	2169
117048	6431	3085
117049	1884	777
117050	5953	3217
117051	4742	2369
117052	2421	1106
117053	2733	1120
117054	8474	4318
117055	7606	3385
117056	3266	1252
117058	7767	3438
117059	5297	2090
117061	8651	3278
117062	573	239
117063	3647	1503
117064	3167	1306
117065	5559	2474
117066	14749	7486
117068	2654	1167
121134	343	149
121135	1226	538
121136	296	126
121137	263	126
121138	2595	1054
121143	7640	3798
121144	1692	713
121148	4486	2550
121149	4572	2565
121150	2231	1192
121151	5599	3200
121152	1426	725
121153	387	176
121154	907	447
121155	4443	2646
121194	5384	3218
121195	6269	4003
121196	4793	2781
121197	8945	5520
121198	3824	2293
121248	4164	1531
121249	1109	363
121250	13430	9403
121252	6652	2634
121363	9632	4546
121364	6977	4314
121365	9353	6267
121366	6518	4228
121367	6030	3592
121370	5472	2166
121372	296	122
121373	2265	962
121375	2711	1187
121376	3543	1435
121377	3971	1398
121378	2798	1081
121379	547	184
121380	6678	3332
121381	738	290
121382	4240	2218
121383	726	324
121384	4914	2727
121385	5741	2222
121386	2373	1018
121387	7458	3766
121388	8533	4772
121389	599	233
121390	1681	655
121391	3053	1408
121392	2079	825
121432	6003	1867
121433	5144	1754
121434	1034	349
121435	1189	474
121441	1117	441
121444	3076	1328
121445	11207	6775
121448	4785	1733
121449	10318	6186
121453	2441	824
121454	5619	2187
121544	4202	1541
121545	4460	2024
121546	1727	668
121549	3423	1607
121550	4484	2159
121554	5624	2497
121555	1628	529
121558	343	160
121561	7843	4348
121562	3886	2057
121563	4569	2428
121564	4476	2479
121565	2396	1188
121566	4153	2033
121567	2306	1030
121568	5638	2475
121569	5640	2555
121570	7017	3440
121571	6649	3769
121572	1268	607
121573	8419	4546
121574	8777	4061
121575	2686	1209
121577	2327	1077
121578	7893	4162
121579	6768	3563
121580	1819	754
121581	5630	2557
121582	3845	1777
121583	1072	447
121584	947	425
121586	2125	881
121587	2058	929
133781	5357	2817
133866	1888	694
133870	4262	1637
138723	639	200
138763	2970	1062
139186	2529	865
139187	4086	2084
139188	6838	4001
139189	309	117
139191	2294	1025
139193	341	120
139194	316	119
139195	3911	1665
139196	3903	1918
139197	6996	3887
139198	4887	3376
139199	2375	1386
139203	6096	3833
139204	8183	6811
139205	8554	7160
139206	13911	11154
139207	2270	857
139208	4572	2877
139209	894	391
139210	628	334
139211	10271	10650
139212	593	275
139213	3472	2289
139216	187	73
139217	333	145
139218	1752	823
139222	1181	550
139223	1327	615
139225	3332	2105
139226	14171	12664
139228	6459	4838
139229	3141	1995
139230	590	277
139231	659	294
139232	708	343
139233	2346	1357
139234	2236	948
139235	1600	602
139236	4120	2015
139237	2760	1481
139243	10962	10580
139245	8804	6906
139258	2240	851
139259	3624	1550
139313	2865	1289
139336	16057	11823
139346	15943	16842
139355	749	348
139356	7620	4838
139775	6168	2829
139776	2362	1077
139777	3164	1559
139854	2536	1005
139855	1195	526
140468	1139	432
140469	2124	958
140470	2783	1076
140472	3428	1632
140475	1435	588
140493	5992	2920
140498	2853	1080
140499	1651	732
140501	233	95
140512	6871	2900
140514	3452	1818
140639	2702	1194
140640	206	73
140641	2308	950
140642	1066	387
140643	1430	603
140645	2184	962
144353	1571	666
146170	12777	7970
146171	4368	2274
146176	6858	3736
146200	3083	1517
146201	5013	2636
146330	11775	8371
146331	20022	20968
146333	21662	18491
146334	20625	15727
146335	16594	13803
146336	7225	4065
146337	13269	10789
146339	1018	347
146341	4081	2765
146342	9113	5037
146344	765	275
146347	13387	14933
146350	7254	4932
146357	2658	1277
146358	4479	3110
146360	9301	7610
146361	2956	1780
146362	17671	13729
146363	188	74
146365	1560	691
146366	10583	8444
146367	12992	11653
146369	20748	21228
146371	2064	810
146372	4718	2059
146373	806	352
146375	1293	495
146376	2738	1558
146377	272	95
146378	2620	1114
146379	6373	2981
146381	11896	7889
146387	1563	650
146388	5363	2367
146405	6506	3101
146406	2088	992
146407	925	415
146408	3530	1536
146409	7343	3833
146410	16804	14984
146411	7470	3913
146412	6790	4076
146414	4423	2215
146415	837	342
146424	2917	1113
146425	3400	1318
146434	2194	1121
146598	476	173
146600	1552	566
146601	4293	1798
146603	3848	1536
146604	14312	10322
146605	13446	8850
146606	17275	10331
146607	4161	1974
146608	533	201
146610	799	267
146618	2133	847
146619	1867	714
146620	5507	2560
146621	9902	5108
146623	9767	5827
146690	2486	1123
146691	1588	611
146692	2989	1143
146694	1940	743
146695	1169	473
146696	3928	1757
146697	18800	10969
146698	4010	2344
146700	7095	4515
146701	5338	2932
146702	11031	8253
146703	5641	2207
146711	533	184
146712	2206	850
146713	2508	696
146714	437	168
146715	500	209
146717	293	119
146718	7624	3504
146724	2580	1009
146727	4183	1876
146728	286	145
146768	4064	2318
146769	8144	5391
146771	7038	5127
