hid,longitude,latitude,hour1,hour2,hour3,hour4,hour5,hour6,hour7,hour8,hour9,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,hour24
517750105018,-80.05098000000001,37.25747,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,2812.9700000000003,3969.5,2769.0,2769.0,2769.0,2769.0,2894.0,3244.41,2769.0,2769.0,2769.0,2977.33,2769.07,2769.0,2831.57,2769.0,2769.0
517750105019,-80.0496,37.257374,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,315.27,288.96000000000004,337.57,170.82999999999998,379.23,150.0,150.0
517750105014,-80.05159,37.257656,923.0,923.0,923.0,1.53,6.4,274.53999999999996,950.37,923.0,923.0,923.0,923.0,923.0,923.0,923.0,1384.5,1384.5,1768.47,2667.9,2151.73,1384.5,923.0,923.0,5539.74,923.0
517750105015,-80.049675,37.257523,923.0,923.0,923.0,1.53,6.4,35.9,16.62,923.0,923.0,923.0,923.0,923.0,923.0,923.0,1384.5,1384.5,1384.5,1384.5,1384.5,2342.85,1115.3,923.0,923.0,923.0
517750105016,-80.05027,37.2574,1971.07,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,2769.0,2769.0,2769.0,3373.58,3018.99,9568.810000000001,5830.92,2769.0,3219.0,4119.5,3383.87,2769.07,2769.0,2769.0,2802.33,2769.0
517750105017,-80.050606,37.258045,150.0,150.0,150.0,150.0,150.0,150.0,333.64,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,191.67000000000002,399.99,150.07,150.0,150.0,150.0,150.0
517750105011,-80.05088,37.253184999999995,923.0,923.0,923.0,1.53,6.4,35.9,16.62,923.0,923.0,1172.99,1172.99,1172.99,1673.49,923.0,1509.5,1634.49,1384.57,1384.5,2113.48,1509.5,1048.07,1048.0,923.03,923.0
517750105012,-80.05077,37.2534,923.0,923.0,923.0,1.53,6.4,35.9,16.62,923.0,923.0,923.0,923.0,923.0,923.0,923.0,1384.5,1384.5,1613.66,1634.49,1572.07,1634.49,1048.07,923.0,923.0,923.0
517750105013,-80.05071,37.257774,923.0,923.0,923.0,1.53,6.4,35.9,16.62,923.0,923.0,923.0,923.0,923.0,923.0,923.0,1384.5,1384.5,1384.5,1384.5,1384.5,1384.5,923.0,1081.33,1172.99,923.0
517750105021903,-80.06768000000001,37.280743,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,4096.67,6657.8,10557.939999999999,11902.57,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6132.5,6257.49,6257.49,6007.57,6007.5
517750105021904,-80.06753499999999,37.28058,5437.5,5687.49,5437.57,5437.5,5437.5,5437.5,5437.5,5520.83,5687.49,5562.57,8281.25,8281.25,8981.36,9556.31,10019.14,8156.78,9996.1,8406.31,8281.32,8193.75,8306.32,8156.25,8406.24,8156.25
517750105021905,-80.0645,37.280685,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,2769.0,2769.0,2852.33,2935.73,2769.0,2769.0,2769.0,2810.67,3018.99,3018.99,3018.99,2977.4,2769.0,2769.0,1846.0
517750105021906,-80.0645,37.28098,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,2352.7200000000003,2229.14,2095.99,2769.07,2769.0,2769.0,2789.83,2998.23,2769.0,2769.0,2831.5,4385.78,2894.64,3132.74,3019.06,3805.3199999999997,3669.5,1846.0
517750105021900,-80.06805,37.281425,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,6007.5,6282.81,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6774.8099999999995,7290.83,14241.07,9553.14,6340.83,6632.59,6340.97,6007.5
517750105021901,-80.06815999999999,37.281216,1846.0,1846.0,1846.0,1846.0,1846.0,1937.97,2054.33,1971.07,1846.0,2769.0,2831.5,3018.99,3018.99,3018.99,3018.99,2769.07,2831.5,3517.96,3669.07,3669.5,2769.0,2769.0,2835.67,1846.0
517750105021902,-80.06806999999999,37.280770000000004,1846.0,1846.0,1846.0,1846.0,1846.0,2029.6399999999999,1846.0,1846.0,2769.0,2769.0,2769.0,2769.0,2852.33,3627.42,3352.7200000000003,2769.0,3152.9700000000003,2769.0,3018.99,2894.07,2821.08,4429.45,2919.5,2769.0
517750105021907,-80.06435400000001,37.280174,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,2769.0,2769.0,2769.0,3144.42,2769.0,2769.0,2769.0,2769.0,2894.0,3018.99,3018.99,3018.99,3018.99,2894.07,1846.0
517750105021908,-80.06376,37.28,4005.0,4109.16,4150.9,4005.0,4005.0,4005.0,4005.0,4005.0,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6257.5,7365.93,6699.79,6211.8,6132.57,6007.5
517750105021909,-80.06443,37.28111,5437.5,5437.5,5437.5,5437.5,5437.5,5437.5,5879.61,5500.07,5437.5,5437.5,8156.25,8156.25,8156.25,8156.25,9758.04,14955.99,9966.369999999999,9705.0,8501.89,8413.75,9715.36,8598.53,8218.89,8156.25
517750105021914,-80.0653,37.281837,5437.5,5437.5,5437.5,5437.5,5437.5,5437.5,5437.5,5437.5,5437.5,5437.5,8156.25,8156.25,8156.25,8156.25,8156.25,8187.5,8281.25,8281.25,8250.03,8156.25,9423.58,8406.24,8343.82,8156.25
517750105021915,-80.065125,37.281387,5437.5,5437.5,5437.5,5437.5,5437.5,5437.5,5437.5,5877.8,6937.5,5738.0,8156.25,8156.25,8156.25,8156.25,8156.25,8156.25,8156.25,8156.25,8343.75,8406.24,8981.88,8572.91,8656.24,8156.25
517750105021916,-80.061386,37.28147,5479.24,5437.5,5437.5,5437.5,5437.5,5437.5,5437.5,5437.5,5437.5,5500.0,8406.24,8406.24,8406.24,8406.24,8406.24,8406.24,8406.24,8156.32,8156.25,8260.41,8302.15,8364.58,8406.24,8156.25
517750105021917,-80.06114000000001,37.280743,5437.5,5437.5,5437.5,5437.5,5437.5,5437.5,5859.47,5675.0,5687.49,5604.23,8156.25,8156.25,8156.25,8156.25,8156.25,14955.99,12598.85,8456.25,10482.15,9093.73,8843.92,8406.31,8406.24,8156.25
517750105021910,-80.06493,37.28152,5437.5,5437.5,5437.5,5437.5,5437.5,5437.5,5437.5,5437.5,5437.5,12237.24,11218.17,8406.25,8281.67,8156.25,8281.25,8281.32,8406.24,8406.24,8156.32,8156.25,8156.25,8156.25,8156.25,8156.25
517750105021911,-80.06563,37.281909999999996,1846.0,1846.0,1846.0,1846.0,1846.0,1929.4,2029.6399999999999,1846.0,1846.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,4861.33,3981.99,2956.64,2769.0,2769.0,2769.0,1846.0
517750105021912,-80.065025,37.281723,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,2029.6399999999999,9078.83,7114.65,2769.0,2769.0,2935.66,3118.99,3268.99,3268.99,3169.08,4744.04,2957.2,3310.66,3518.99,4569.21,1846.0
517750105021913,-80.06459,37.281384,1971.0,1908.53,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,3069.0,4519.49,3018.99,3018.99,3018.99,3018.99,2769.07,2852.4,3039.83,3435.66,3269.06,3019.06,3018.99,3018.99,1846.0
51775010502285,-80.07118,37.28347,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,2769.0,2769.0,3010.66,2902.4,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,3459.01,3387.9700000000003,2769.0
51775010502286,-80.07013,37.282326,150.0,150.0,150.0,150.0,150.0,150.0,425.31,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,1300.66,803.73,150.0,150.0,150.0,399.99,150.0
51775010502283,-80.07056,37.28315,150.0,150.0,150.0,150.0,150.0,275.07,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,500.0,1497.09,275.07,150.0,150.0,150.0
51775010502284,-80.07315,37.285282,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6583.14,6007.5,6007.5,6007.5,6132.5,6007.5
51775010502281,-80.0717,37.284275,923.0,923.0,923.0,1.53,6.4,35.9,16.62,923.0,923.0,923.0,923.0,923.0,923.0,923.0,1384.5,1384.5,1384.5,1384.5,1384.5,1384.5,923.0,923.0,923.0,923.0
51775010502282,-80.07238000000001,37.284058,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,2931.5,2894.07,2769.0,2769.0,2769.0,2769.0,2810.67,2894.07,2769.0
51775010502280,-80.073784,37.285664000000004,923.0,923.0,923.0,1.53,6.4,35.9,16.62,923.0,923.0,923.0,923.0,923.0,923.0,923.0,1384.5,1384.5,4784.54,8012.83,1509.57,1634.49,923.07,923.0,923.0,923.0
51775010502289,-80.0753,37.28548,150.0,150.0,150.0,150.0,150.0,150.0,150.0,212.57,150.0,150.0,150.0,150.0,150.0,150.0,150.0,212.5,399.99,399.99,399.99,399.99,150.07,150.0,150.0,150.0
51775010502287,-80.074425,37.285614,1846.0,1846.0,1971.0,1846.03,1846.0,1846.0,1846.0,1846.0,2769.0,2769.0,2769.0,2769.0,2769.0,2883.58,2769.03,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0
51775010502288,-80.0747,37.285664000000004,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,3579.0,3759.5,2769.0,2769.0,3944.0299999999997,3571.13,2769.0,2769.0,2769.0
517750105021918,-80.06193,37.281063,5437.5,5437.5,5437.5,5437.5,5437.5,5437.5,5767.8,5437.5,10537.439999999999,10199.36,8156.25,8356.67,8156.25,8156.25,8156.25,8406.24,9306.98,8156.25,8156.25,8156.25,8156.25,8156.25,8156.25,8156.25
517750105021919,-80.0618,37.281055,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,4280.31,4005.0,6070.0,6084.65,6007.5,6007.5,6965.83,6521.64,6007.5,8840.869999999999,12807.24,7040.86,7228.4,6753.83,6545.08,6324.37,6320.2,6007.5
517750105021925,-80.06264499999999,37.28085,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,2800.28,2922.33,4341.35,2831.5,3018.99,3018.99,2894.07,1846.0
517750105021926,-80.06328,37.28005,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,2831.5,3078.04,3268.99,3268.99,3248.27,3019.13,1846.0
517750105021927,-80.06347,37.28022,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,2769.0,2769.0,2956.5,3018.99,3018.99,3018.99,3018.99,3018.99,3018.99,3018.99,3018.99,3018.99,2769.07,2769.0,1846.0
517750105021928,-80.08046,37.280559999999994,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,2442.9700000000003,3196.5,2769.0,2769.0,2769.0,2769.0,3018.99,3018.99,5512.360000000001,9818.73,3912.63,3448.8,3719.0,3352.79,3456.56,3019.27,1846.0
517750105021921,-80.06182,37.281353,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,2998.16,2769.07,2769.0,2931.57,2919.07,2769.0,2769.0,2769.0
517750105021922,-80.062965,37.28062,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,2139.64,1846.0,1846.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,3075.67,3919.66,4818.99,3040.4700000000003,3018.99,2769.07,1846.0
517750105021923,-80.062675,37.280186,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,3842.35,3004.64,3018.99,2977.4,2852.4,2789.9,1846.0
