hid,longitude,latitude,hour1,hour2,hour3,hour4,hour5,hour6,hour7,hour8,hour9,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,hour24
511099501002417,-77.79535,38.010902,150.0,150.0,150.0,150.0,150.0,150.0,406.97,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,533.97,275.0,399.99,150.0
51109950400589,-78.0953,37.95843,6007.5,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,6282.81,6007.5,6007.5,6007.5,6007.5,6382.92,6007.5,6007.5,7357.51,8087.75,6132.57,6361.66,6507.49,6028.47,6007.5,6007.5
511099501002416,-77.79581999999999,38.010653999999995,3114.75,3114.75,3114.75,3114.75,3114.75,2076.5,2076.5,2076.5,2076.5,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,4687.1,3302.25,3364.74,3114.82,3114.75,3114.75,3114.75
511099501002415,-77.73978000000001,38.0107,923.0,923.0,923.0,923.0,1.97,77.78999999999999,15.14,1048.07,923.0,923.0,923.0,1572.0,1634.99,1567.83,1676.2,1384.57,1426.17,1634.49,1634.49,1663.66,1780.3899999999999,1759.56,1048.21,923.0
511099501002414,-77.81354,38.010773,150.0,150.0,150.0,150.0,150.0,150.0,150.0,204.17000000000002,220.9,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,191.67000000000002,295.9,275.0,399.99,337.57,150.0
511099501002419,-77.809044,38.00922,923.0,923.0,923.0,923.0,3.97,38.34,17.29,923.0,1289.97,985.5,1172.99,1634.49,1634.49,1634.49,3046.99,2334.99,1884.49,1634.56,2764.4,1822.06,1884.56,1884.49,1173.06,923.0
511099501002418,-77.81246999999999,38.013046,923.0,923.0,923.0,923.0,3.97,38.34,17.29,923.0,1198.0,1133.69,2113.04,1697.42,1447.0,1384.5,1384.5,1384.5,1447.0,1384.53,1384.5,1384.5,1634.49,1572.07,1423.02,923.0
51109950400581,-78.042,37.958572,2076.5,2076.5,2076.5,2076.5,2076.5,2076.5,2076.5,2076.5,2076.5,3534.75,4514.8099999999995,3115.14,3114.75,3135.58,3364.74,7185.7,9009.82,3114.75,4840.4400000000005,3114.75,3114.75,3114.75,3156.42,3114.75
51109950400582,-78.165726,37.96059,6007.5,4005.0,4005.0,4005.0,4005.0,4005.0,4280.0,4096.97,6007.5,6007.5,6007.5,6007.5,6099.16,6009.62,6257.92,6007.5,9501.32,12635.83,6627.07,7340.3,6998.07,6078.33,6186.73,6007.5
51109950400583,-78.16060999999999,37.961533,923.0,923.0,923.0,0.86,11.72,46.98,26.37,5.54,2398.31,1523.5,923.0,1384.5,1384.5,1384.5,1384.5,1384.5,1384.5,1384.5,2785.16,1384.57,1447.0,1634.49,1204.42,923.0
51109950400584,-78.05083,37.962070000000004,3114.75,3114.75,3114.75,3114.75,3114.75,2076.5,2076.5,2076.5,2251.5,3364.74,3364.74,3333.98,3114.75,3356.41,3364.74,3364.74,3364.74,3364.74,3364.81,3364.74,3364.74,3364.74,3114.82,3114.75
51109950400585,-78.0517,37.961696999999994,6007.5,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,6605.02,13707.74,7369.4,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,7158.16,6132.5,6257.49,6257.49,6007.57,6007.5
51109950400586,-78.059494,37.96145,6257.49,4254.99,4005.07,4005.0,4005.0,4005.0,4150.83,4303.4,6801.24,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,12000.76,11676.54,6007.5,6007.5,6007.5,6007.5,6007.5
51109950400587,-78.14945,37.959435,6007.5,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,4650.83,7532.63,6077.89,6007.5,6007.5,6007.5,6007.5,6007.5,6215.83,6132.57,8274.19,12953.07,7261.05,6507.49,6299.24,6142.98,6007.5
51109950400588,-78.15023000000001,37.960262,8156.25,5437.5,5437.5,5437.5,5437.5,5437.5,5437.5,5437.5,5437.5,8156.25,8156.25,8156.25,8156.25,8156.25,8156.25,8156.25,8156.25,8156.25,8156.25,8364.58,8197.99,8156.25,8156.25,8156.25
51109950400580,-78.04239,37.96062,6007.5,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,6007.5,6007.5,6090.83,6049.2,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,7158.16,6007.5,6357.5,7057.92,6007.5,6007.5
511099501002420,-77.810165,38.01043,3114.75,3114.75,3114.75,3114.75,3114.75,2076.5,2076.5,2097.37,2076.5,3114.75,3114.75,3114.75,3239.82,3114.75,3193.92,3114.82,3114.75,3135.62,7913.76,10241.07,3908.58,3301.8,3114.75,3114.75
511099501002424,-77.74071500000001,38.011322,7710.56,1048.0,985.53,923.0,1.97,36.12,15.07,923.0,923.0,923.0,923.0,1384.5,1478.25,1415.78,2699.52,1415.78,1384.5,1384.5,1384.5,1509.57,1768.47,1384.5,923.0,923.0
