hid,longitude,latitude,hour1,hour2,hour3,hour4,hour5,hour6,hour7,hour8,hour9,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,hour24
51111930100300,-78.19733000000001,37.05852,150.0,150.0,150.0,150.0,150.0,150.0,150.0,687.05,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,1607.34,150.0,150.0,254.16,295.9,150.0,150.0
511119302001118,-78.41515,36.957783,923.0,923.0,12.83,22.8,33.0,67.82,1497.76,2634.62,6.65,923.0,923.0,923.0,1384.5,1484.5,1634.92,1384.5,1384.5,5691.19,7323.58,1501.16,1517.9,1384.5,923.0,923.0
51111930100301,-78.2336,37.103195,3114.75,3114.75,3114.75,3114.75,2076.5,2076.5,2076.5,2076.5,2076.5,2076.5,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,4643.75,3386.25,3114.75,3114.75
511119302001119,-78.25398,36.958828000000004,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,383.33000000000004,617.05,1529.83,399.99,399.99,399.99,150.0
51111930100302,-78.23392,37.104766999999995,923.0,923.0,4.63,14.82,25.02,59.84,38.56,17.29,923.0,923.0,923.0,1384.5,1384.5,1384.5,1384.5,1384.5,1384.5,1384.5,1384.5,1384.5,1384.5,1384.5,923.0,923.0
51111930100303,-78.24445,37.110157,923.0,923.0,4.63,14.82,25.02,59.84,38.56,17.29,4323.04,9184.67,2067.26,1384.5,1384.5,1384.5,1588.66,1430.4,1384.5,1384.5,1630.33,1634.49,2318.55,1634.49,1172.99,923.0
51111930100304,-78.23337,37.107513,5437.5,5437.5,5437.5,5437.5,5437.5,5437.5,5437.5,5529.47,5437.5,5437.5,8156.25,8156.25,8406.67,13596.15,12578.15,8156.25,9306.27,8606.89,9694.25,8281.32,8281.25,8218.82,8156.25,8156.25
511119302001114,-78.38044000000001,36.980003,150.0,150.0,150.0,150.0,150.0,150.0,241.97,150.0,202.12,150.03,187.5,154.2,150.0,150.0,233.32999999999998,729.23,1200.42,150.0,1875.69,150.0,212.5,212.57,150.0,150.0
51111930100305,-78.26035999999999,37.104942,150.0,150.0,150.0,150.0,150.0,333.64,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,275.07,150.0,150.0,150.0,150.0,150.0,150.0
511119302001115,-78.38689000000001,36.973976,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,425.31,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,725.64,150.0
