hid,longitude,latitude,hour1,hour2,hour3,hour4,hour5,hour6,hour7,hour8,hour9,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,hour24
510538402001324,-77.58238,37.17457,923.0,923.0,923.0,5.07,17.48,54.3,33.02,11.75,1198.31,923.0,923.0,1384.5,1384.5,2434.5299999999997,2388.25,1572.0,2363.4700000000003,2347.07,2326.67,1592.9,1530.33,1634.49,1173.06,923.0
510538402001325,-77.60493000000001,37.198017,923.0,923.0,923.0,5.07,17.48,54.3,33.02,11.75,1289.97,923.0,923.0,1467.83,1551.23,1384.5,1384.5,1384.5,4826.21,8863.48,1759.49,1884.49,1717.97,1509.57,1048.0,923.0
510538402001326,-77.61410500000001,37.224308,2076.5,2076.5,2076.5,2076.5,2076.5,2076.5,2076.5,2076.5,2076.5,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3364.74,3364.74,3114.82,3364.74,3427.24,3552.32,3114.75
510538402001327,-77.57924,37.234432,2076.5,2076.5,2076.5,2076.5,2076.5,2076.5,2076.5,2076.5,2498.4700000000003,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3302.25,3489.74,3531.48,4327.3099999999995,4452.82,3364.74,3114.75
510538402001320,-77.61971,37.192440000000005,6132.57,4005.0,4005.0,4005.0,4005.0,4188.64,4005.0,4005.0,4005.0,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6474.55,6007.5,6195.0,6195.07,6007.5
510538402001321,-77.61595,37.186752,6007.5,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,4188.64,4005.0,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,7540.87,6949.8,7412.16,6340.9,6507.49,6007.64,6007.5
5105384050050,-77.45774,37.13306,3114.75,2076.5,2076.5,2076.5,2076.5,2076.5,2076.5,2076.5,2076.5,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3135.58,3114.75
510538402001322,-77.65006,37.247868,2076.5,2326.49,2326.49,2076.57,2076.5,2076.5,2076.5,2076.5,2076.5,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,4006.49,3307.05,3114.75,3114.75,3301.62,3114.75
5105384050051,-77.460205,37.13313,923.0,923.0,923.0,2.19,15.05,52.75,31.25,9.75,923.0,923.0,923.0,1384.5,1384.5,1384.5,1384.5,1384.5,1384.5,1384.5,1384.5,1384.5,1834.5,3617.32,923.0,923.0
510538402001323,-77.61144,37.166813,2076.5,2076.5,2076.5,2076.5,2076.5,2076.5,2260.14,2326.49,2076.57,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3540.39,3323.15,3114.75,3114.75,3114.75,3114.75
