hid,longitude,latitude,hour1,hour2,hour3,hour4,hour5,hour6,hour7,hour8,hour9,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,hour24
518303702001040,-76.70638000000001,37.27775,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,475.42,150.0,1246.7,710.39,150.0,150.0,746.47,379.23,399.99,150.07,150.0
518303702001041,-76.70607,37.278107,985.57,923.0,923.0,923.0,923.0,19.95,923.0,923.0,923.0,923.0,923.0,1384.5,1384.5,1384.5,1384.5,1384.5,1405.33,1634.49,1763.73,3055.83,1634.49,923.07,923.0,923.0
518303702001042,-76.70597,37.279438,923.0,923.0,923.0,923.0,923.0,19.95,923.0,923.0,923.0,923.0,923.0,1384.5,1384.5,1384.5,1384.5,1384.5,1384.5,1384.5,4489.87,8984.779999999999,1384.5,923.0,923.0,923.0
518303702001043,-76.70599,37.279053000000005,923.0,923.0,923.0,923.0,923.0,19.95,923.0,923.0,923.0,923.0,923.0,1384.5,1384.5,8184.24,5146.43,2209.9,2659.59,1385.14,1384.5,1384.5,1809.57,2423.5,923.0,923.0
518303702001044,-76.705956,37.279453000000004,150.0,150.0,150.0,150.0,150.0,150.0,333.64,1200.03,197.06,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,1425.7,191.74,150.0,150.0
518303702001045,-76.705826,37.27959,923.0,923.0,923.0,923.0,923.0,19.95,1106.6399999999999,923.0,923.0,923.0,923.0,2084.51,1384.89,1384.5,1384.5,1384.5,1384.5,1384.5,1384.5,1384.5,2535.16,2573.0,1073.5,923.0
51830370300790,-76.71149,37.272903,923.0,923.0,923.0,923.0,923.0,19.95,923.0,1172.99,1172.99,1172.99,1172.99,1467.97,1384.5,1384.5,1384.5,1384.5,1384.5,1384.5,1509.57,1384.5,1384.5,923.0,923.0,923.0
51830370300791,-76.71234,37.273365000000005,923.0,923.0,923.0,923.0,923.0,19.95,923.0,963.9,955.08,1197.5,8994.630000000001,5013.17,2551.21,1618.22,1384.5,1384.5,1384.5,1464.53,1921.8,1530.33,1634.49,1235.49,1006.51,923.0
51830370300792,-76.7125,37.2734,923.0,923.0,923.0,923.0,923.0,19.95,2248.34,993.39,923.0,964.67,1172.99,1592.9,1467.83,1551.23,1384.5,1517.83,1634.49,1530.4,1488.73,1537.07,1488.73,1277.23,923.07,923.0
51830370300793,-76.71274,37.273716,923.0,923.0,923.0,923.0,923.0,19.95,1014.97,923.0,923.0,923.0,1152.58,4363.77,8184.24,1613.06,1384.5,1384.5,1384.5,1384.5,1384.5,1592.83,1634.49,964.74,923.0,923.0
51830370300794,-76.71298,37.27388,923.0,923.0,923.0,923.0,923.0,19.95,923.0,4690.01,8784.73,923.39,923.0,1384.5,2134.51,1384.92,1613.66,1405.4,2638.69,1960.21,2735.0,1384.5,1384.5,923.0,923.0,923.0
51830370300795,-76.71319,37.27388,275.0,358.4,150.07,150.0,254.16,295.9,150.0,150.0,150.0,150.0,150.0,150.0,150.0,525.4200000000001,150.0,150.0,150.0,254.16,399.99,399.99,275.07,233.32999999999998,316.73,150.0
51830370300796,-76.71305,37.274215999999996,923.0,923.0,923.0,923.0,923.0,19.95,923.0,923.0,923.0,923.0,923.0,1384.5,1384.5,1384.5,1384.5,1384.5,1384.5,1415.75,2078.2799999999997,9384.74,5276.24,1110.57,923.0,923.0
51830370300797,-76.71292,37.274147,6694.0599999999995,3461.25,3461.25,3461.25,3461.25,2307.5,2490.83,3767.81,2758.0,3461.25,3461.25,3461.25,3461.25,4165.93,4188.23,3523.82,3461.25,4611.91,3461.25,3461.25,3461.25,3690.41,3607.15,3461.25
51830370300798,-76.71356,37.274387,3461.25,3461.25,3461.25,3461.25,3461.25,2307.5,2307.5,2307.5,2307.5,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3627.91,3669.65,3627.91,3711.24,3586.32,3461.25
51830370300799,-76.71389,37.274998,923.0,1172.99,923.07,923.0,923.0,19.95,1172.99,1006.4,1172.99,1048.07,1048.0,1509.5,1509.6,1384.5,1447.0,1384.53,2650.17,1634.49,1509.57,1384.5,2817.83,2410.58,923.0,923.0
518303702001035,-76.70612,37.278736,923.0,923.0,923.0,923.0,923.0,19.95,923.0,1106.33,1069.97,923.0,1623.01,2271.58,2134.92,1384.5,1384.5,1384.5,1384.5,1384.5,1384.5,2535.16,2434.5,1673.5,923.0,923.0
518303702001036,-76.70633000000001,37.277546,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,337.5,399.99,399.99,150.07,150.0
518303702001037,-76.70604,37.27762,923.0,923.0,923.0,923.0,923.0,19.95,1088.31,923.0,923.0,923.0,923.0,1384.5,1384.5,1384.5,1384.5,1384.5,1384.5,2951.85,1476.23,3124.5,1445.0,923.0,923.0,923.0
518303702001038,-76.706436,37.27912,3461.25,3461.25,3461.25,3461.25,3461.25,2307.5,2307.5,2491.14,2307.5,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3607.08,3782.16,3461.32,3461.25,3461.25
518303702001039,-76.70600999999999,37.278736,923.0,923.0,1048.0,923.03,923.0,19.95,923.0,923.0,923.0,923.0,923.0,1384.5,1384.5,1499.08,1509.53,1384.57,1384.5,1384.5,1384.5,1532.45,2147.71,1172.99,1048.07,923.0
518303702001030,-76.69114,37.279309999999995,3461.25,3461.25,2307.5,2307.5,2307.5,2307.5,2307.5,3627.91,3711.24,3711.24,3461.32,4286.33,3461.64,3502.99,3586.32,3461.25,3711.24,3890.34,4682.95,3752.91,3961.24,3919.65,3461.32,3461.25
518303702001031,-76.69751,37.27943,3461.25,3461.25,2307.5,2307.5,2307.5,2307.5,2307.5,3461.25,3648.82,3461.25,3461.25,3461.25,3461.25,3586.25,3586.32,3461.25,3461.25,3461.25,3461.25,4598.76,3699.04,3715.45,3648.82,3461.25
518303702001032,-76.69799,37.279358,150.0,150.0,150.0,150.0,150.0,275.07,333.64,150.0,150.0,150.0,275.0,150.07,296.25,399.99,379.23,150.0,341.66999999999996,725.64,275.0,150.07,337.57,150.0,150.0,150.0
518303702001033,-76.69736,37.27946,150.0,150.0,150.0,150.0,150.0,150.0,150.0,275.0,275.07,150.0,150.0,150.0,1200.03,1200.42,212.5,399.99,912.57,572.3,160.42,181.28,150.0,150.0,150.0,150.0
518303702001034,-76.70664000000001,37.27794,923.0,923.0,923.0,923.0,923.0,19.95,1014.97,923.0,923.0,923.0,923.0,1384.5,1384.5,1384.5,1426.17,1509.5,1447.03,1509.5,1447.03,1551.2,1634.49,1156.4,1006.4,923.0
51830370300780,-76.70859,37.271244,2307.5,2307.5,2307.5,2307.5,2307.5,2307.5,2307.5,2307.5,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,4990.25,3732.75,3461.25,3461.25
51830370300781,-76.70926999999999,37.27233,6007.5,6007.5,4005.0,4005.0,4005.0,4005.0,4005.0,6007.5,6007.5,6007.5,6070.0,6195.07,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5
51830370300782,-76.70826,37.271908,923.0,923.0,923.0,923.0,923.0,19.95,923.0,923.0,923.0,923.0,923.0,1384.5,1384.5,3184.5,1385.0,1384.5,1384.5,1384.5,1384.5,1384.5,1384.5,1172.99,923.07,923.0
51830370300783,-76.70983000000001,37.272459999999995,6007.5,6007.5,4005.0,4005.0,4005.0,4005.0,4005.0,6007.5,6007.5,6307.5,7508.0,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6174.16,6257.49,6007.57,6007.5,6007.5,6007.5
51830370300784,-76.71083,37.27257,923.0,923.0,923.0,923.0,923.0,19.95,923.0,923.0,923.0,923.0,923.0,1384.5,1384.5,1384.5,1384.5,1384.5,1384.5,1384.5,1384.5,1572.0,1634.49,1048.07,964.74,923.0
51830370300785,-76.71100600000001,37.272717,3461.25,3461.25,2307.5,2307.5,2307.5,2307.5,2307.5,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3921.89,3586.25,3711.24,3711.24,3711.24,3461.25
51830370300786,-76.709854,37.272059999999996,2307.5,2307.5,2307.5,2307.5,2307.5,2307.5,2307.5,2307.5,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,4928.33,3946.75,3559.2,3461.25,3461.25,3461.25
51830370300787,-76.71115999999999,37.272682,923.0,923.0,923.0,923.0,923.0,19.95,923.0,923.0,923.0,923.0,923.0,1384.5,1384.5,1384.5,1384.5,1384.5,1384.5,1384.5,1384.5,1384.5,1384.5,923.0,923.0,923.0
51830370300788,-76.710815,37.272537,6007.5,6007.5,4005.0,4005.0,4005.0,4005.0,4005.0,6007.5,6007.5,6007.5,6007.5,6832.58,6007.89,6049.24,6132.57,6007.5,6007.5,6186.59,6078.47,6049.17,6257.49,6215.9,6007.5,6007.5
