hid,longitude,latitude,hour1,hour2,hour3,hour4,hour5,hour6,hour7,hour8,hour9,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,hour24
511319302001287,-75.97178000000001,37.44621,923.0,923.0,923.0,923.0,923.0,923.0,1289.97,923.0,923.0,923.0,923.0,923.0,1248.42,923.0,923.0,923.0,923.0,923.0,923.0,1048.0,1214.66,1422.99,923.14,923.0
511319302001286,-75.962944,37.44505,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3648.82,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3974.9700000000003,3461.25,3461.25,3461.25,3461.25,3627.91,3586.32,3461.25,3461.25,3461.25
511319302001285,-75.96327,37.44539,923.0,923.0,923.0,923.0,923.0,923.0,923.0,1623.01,2160.1,923.0,923.0,923.0,923.0,923.0,923.0,923.0,923.0,923.0,923.0,923.0,1172.99,1235.49,1110.6399999999999,923.0
511319302001284,-75.9618,37.443397999999995,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3663.22,3627.91,3711.24,3544.65,3461.25,3461.25,3961.66,3461.25,3461.25,3561.53,3711.24,5360.89,3844.65,8528.45,10318.86,3711.24,3711.24,3461.25
511319302001283,-75.967834,37.444767,8156.25,8156.25,8156.25,8156.25,8156.25,5437.5,5437.5,5437.5,5437.5,5437.5,8156.25,8156.25,8156.25,8156.25,8156.25,8281.25,8981.25,11998.59,14867.91,8198.06,8406.24,8156.32,8156.25,8156.25
511319302001282,-75.968315,37.444717,6174.23,6007.5,6007.5,6007.5,6007.5,6007.5,6282.81,6007.5,6007.5,6007.5,10540.83,11335.96,6257.49,6007.57,6007.5,6941.25,6257.49,6257.49,6132.57,6257.49,6257.49,6007.57,6007.5,6007.5
511319302001281,-75.95989,37.443657,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3736.56,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,6101.08,4161.74,3711.24,3586.32,3461.25,3461.25,3461.25
511319302001280,-75.88454399999999,37.443436,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3523.75,3461.32,3461.25,3461.25
511319302001289,-75.97218000000001,37.446705,923.0,923.0,923.0,923.0,923.0,923.0,923.0,923.0,923.0,1331.63,1089.7,1172.99,1172.99,1172.99,2323.13,1623.4,923.0,923.0,923.0,923.0,923.0,1089.66,1193.9,923.0
511319302001288,-75.97187,37.445353999999995,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6374.47,6070.0,6257.49,6257.49,6257.49,6257.49,6257.49,6607.49,7160.4,6257.53,7158.23,7995.0,6257.99,6444.99,6507.49,6007.5
511319302001276,-75.97008000000001,37.439409999999995,3461.25,3711.24,3711.24,3461.32,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25
511319302001275,-75.97017,37.440117,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6341.14,7658.0,6007.5,6007.5,6111.66,6257.49,6007.57,7957.93,12932.310000000001,7369.4,6917.52,6031.22,6582.5,6645.64,6461.66,6382.59,6007.57,6007.5
511319302001274,-75.97009,37.442596,923.0,923.0,923.0,923.0,923.0,923.0,923.0,923.0,923.0,923.0,923.0,923.0,923.0,923.0,923.0,1389.66,1856.75,1073.0,3294.33,2365.3199999999997,1422.99,923.14,923.0,923.0
511319302001273,-75.970024,37.449020000000004,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,4036.89,3461.25,3461.25,3461.25,3586.25,3461.25
511319302001272,-75.892395,37.44059,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3644.89,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3544.58,3711.24,3877.91,3836.31,3898.81,3461.39,3461.25,3461.25
511319302001271,-75.97149,37.44061,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,4611.91,3461.25,3877.91,3961.24,3461.25
511319302001270,-75.97553,37.441309999999994,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3728.2200000000003,3482.15,6897.95,10471.380000000001,3576.47,3461.25,3461.25,3461.25,3492.5,3586.25,3586.25,3555.03,3461.25,4611.91,3461.25,3461.25,3461.25
511319301001408,-75.80109,37.532005,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,10260.99,6648.17,3711.24,3711.24,3711.24,3711.24,3711.24,3711.24,3461.32,3461.25
511319301001407,-75.80067,37.531662,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,7540.87,7249.84,6007.89,6132.5,6132.57,6007.5,6007.5
511319301001409,-75.79871999999999,37.53291,3461.25,3461.25,3461.25,3461.25,3461.25,2307.5,2307.5,6882.5,7719.37,2307.5,3461.25,4178.72,4961.25,3761.75,3461.25,3461.25,3461.25,3866.05,3523.82,3461.25,3523.75,3711.31,3461.32,3461.25
511319301001400,-75.80174,37.524395,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3565.41,10348.65,8632.43,3461.25,3461.25,3461.25,4381.9,3736.25,4011.7,3690.41,3815.41,3732.15,3732.15,3461.25
511319301001402,-75.802086,37.52603,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,4161.26,4861.3099999999995,5261.64,3461.75,3461.25,3461.25,3682.08,3711.24,3490.49,3461.25,4716.08,3711.24,3711.24,3961.24,6896.37,10386.060000000001,3461.25
511319301001401,-75.8017,37.525978,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,4161.26,9361.51,7656.51,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,4611.91,3461.25,3461.25,3461.25
511319301001404,-75.79926999999999,37.527214,3461.25,3461.25,3461.25,3461.25,3461.25,2307.5,2307.5,2432.5,2557.49,2432.57,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3648.75,3711.24,3711.24,3711.24,3461.32,3461.25
511319302001279,-75.96002,37.442955,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,7158.16,6007.5,6007.5,6007.5,6007.5
511319301001403,-75.79786999999999,37.526653,923.0,923.0,923.0,923.0,923.0,923.0,923.0,923.0,1279.17,923.0,923.0,2098.0,1798.92,923.0,923.0,923.0,943.83,1172.99,1633.63,1048.07,1025.5,1381.4,1153.9,923.0
511319302001278,-75.95782,37.441517,3461.25,3461.25,3461.25,3461.25,3461.25,2307.5,2454.47,2307.5,2307.5,2307.5,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3767.92,4611.91,5261.25,3461.75,3461.25,3461.25,3461.25
