hid,longitude,latitude,hour1,hour2,hour3,hour4,hour5,hour6,hour7,hour8,hour9,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,hour24
518400001001746,-78.148026,39.185190000000006,923.0,923.0,923.0,923.0,923.0,923.0,923.0,2298.3599999999997,1156.72,923.0,1048.0,1509.57,1384.5,1384.5,1384.5,1384.5,1415.75,1509.5,6787.78,6952.03,2134.49,1918.06,923.07,923.0
518400001001745,-78.147514,39.18586,6007.5,6007.5,6007.5,4005.0,4005.0,4005.0,6411.13,6007.5,11107.439999999999,10769.36,6007.5,6007.5,6257.92,6007.5,6049.2,6007.5,6049.17,6257.49,6257.49,6257.49,6153.4,6132.57,6070.07,6007.5
518400001001748,-78.14782,39.184696,3114.75,3114.75,3114.75,2076.5,2076.5,2076.5,3114.75,3114.75,9914.49,6176.67,3114.75,3114.75,3615.16,3114.75,3114.75,3114.75,3114.75,3114.75,3218.91,3260.65,5334.67,4671.08,3239.82,3114.75
518400001001747,-78.147644,39.185642,3114.75,3114.75,3114.75,3114.75,3114.75,2076.5,2076.5,2076.5,2076.5,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3302.25,3114.82,3114.75,3281.41,3281.48,3364.74,3114.82,3114.75
518400001001749,-78.16019,39.185894,923.0,923.0,923.0,923.0,923.0,923.0,923.0,923.0,923.0,923.0,923.0,1384.5,1626.16,1634.49,1634.49,1634.49,1634.49,1572.07,1634.49,1634.49,1634.49,1384.57,923.0,923.0
518400003021896,-78.18878000000001,39.147995,2076.5,2076.5,2076.5,2076.5,2076.5,2076.5,2076.5,3114.75,3206.72,3114.75,3114.75,3814.76,3115.14,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,2076.5
518400003021895,-78.18845,39.148174,6007.5,6007.5,6007.5,4005.0,4005.0,4005.0,6007.5,6007.5,6707.51,6731.23,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6070.03,6257.49,6007.57,6007.5
518400001001751,-78.15981,39.186054,6007.5,6007.5,6007.5,4005.0,4005.0,4005.0,6282.81,7407.5599999999995,6707.9,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6774.8099999999995,6215.83,6257.49,6007.57,6382.49,6038.85,6007.5
518400003021898,-78.18884,39.148033,6257.49,6257.49,6082.57,4130.07,4109.16,4150.9,6007.5,6007.5,6257.49,6257.49,6215.9,6257.49,6490.83,6975.03,6257.49,6257.49,6215.9,6361.66,6570.07,6257.56,6132.57,6195.0,6257.49,6007.5
518400001001750,-78.16,39.185590000000005,6007.5,6007.5,6007.5,4005.0,4005.0,4321.97,6007.57,6707.51,7361.28,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,7157.52,6258.13,8524.19,12861.48,7052.72,6023.19,6257.49,6007.5
518400003021897,-78.18834,39.14793,923.0,923.0,923.0,923.0,923.0,923.0,1014.97,1048.07,923.0,923.0,923.0,1384.5,1384.5,1384.5,9018.0,4613.16,1384.5,2752.5,1929.6399999999999,1634.49,1634.49,1530.26,1048.07,923.0
