hid,longitude,latitude,hour1,hour2,hour3,hour4,hour5,hour6,hour7,hour8,hour9,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,hour24
51197050301593,-81.20186600000001,36.901897,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,9112.869999999999,13454.439999999999,6007.5,6007.5,4005.0,4005.0
51197050301592,-81.20085,36.901215,17.71,27.68,37.87,43.86,49.84,80.45,60.72,41.0,21.5,692.0,1.26,692.0,692.0,692.0,692.0,692.0,692.0,692.0,692.0,817.0,941.99,941.99,692.07,16.38
51197050301591,-81.19979000000001,36.89971,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,2422.5,2422.5,2422.5,2422.5,2422.5,2422.5,2630.83,2464.24,2422.5,2422.5,2422.5,2422.5,1615.0,1615.0
51197050301590,-81.08910999999999,36.94534,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6787.3099999999995,6132.53,7483.37,6553.07,6007.57,6007.5,4005.0,4005.0
51197050301597,-81.31567,36.89926,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,4242.5,4764.64,4005.0,6007.5,6007.5,6007.5,6007.5,6132.92,6126.25,6132.5,6013.78,7042.52,6277.3,6257.49,4005.07,4005.0,4005.0
51197050301596,-81.20920600000001,36.908813,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,2422.5,2422.5,2422.5,2422.5,2422.5,2422.5,2422.5,2422.5,2422.5,2422.5,2614.8,2422.5,1615.0,1615.0
51197050301595,-81.205765,36.903873,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,2422.5,2422.5,2422.5,2422.5,2422.5,2422.5,2422.5,2485.0,2641.32,2547.5,2422.53,2422.5,1615.0,1615.0
51197050301594,-81.204735,36.90398,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,2055.3,6514.74,7384.56,2422.5,2422.5,2422.5,2422.5,2422.5,2422.5,2672.49,2672.49,2422.57,2422.5,2422.5,1615.0,1615.0
51197050301599,-81.31599,36.900677,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,6007.5,6007.5,6007.5,6007.5,6090.83,6007.57,6007.5,6007.5,6007.5,6007.5,6007.5,4005.0,4005.0,4005.0
51197050301598,-81.31683000000001,36.900673,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,2422.5,2422.5,2422.5,2422.5,2422.5,2422.5,2422.5,2622.5,2672.49,2672.49,1740.07,1615.0,1615.0,1615.0
511970501001659,-80.922646,36.950943,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,2422.5,2422.5,2422.5,2422.5,2422.5,2422.5,2422.5,2614.17,3879.84,2526.66,2568.4,1615.0,1615.0,1615.0
511970501001658,-81.08058,36.950214,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,1706.97,1615.0,1615.0,2422.5,2422.5,2422.5,2422.5,2422.5,2422.5,2422.5,2422.5,3573.16,2422.5,8689.04,7818.26,1615.0,1615.0
511970501001657,-81.07056999999999,36.951157,25.46,35.66,45.85,50.95,56.27,85.99,66.93,47.65,28.37,733.7,0.37,692.0,692.0,692.0,692.0,837.83,692.07,1842.66,921.16,941.99,941.99,692.07,692.0,9.95
511970501001663,-81.03999,36.950714000000005,25.46,35.66,45.85,50.95,56.27,85.99,66.93,47.65,28.37,692.0,0.37,692.0,692.0,692.0,692.0,692.0,692.0,1459.31,1950.36,942.38,817.0699999999999,1067.09,692.07,9.95
511970501001662,-81.03625500000001,36.95163,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,6007.5,6007.5,6007.5,6007.5,6128.47,6011.6,6007.5,6007.5,6007.5,6583.14,6007.5,6070.03,4005.0,4005.0
511970501001661,-81.040924,36.95024,6059.18,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,4036.28,4005.0,6007.5,6007.5,6257.92,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6262.3,7420.07,6583.0,4254.99,4005.0
511970501001660,-81.03616,36.951427,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,2422.5,2422.5,2422.5,2422.5,2422.5,2422.5,2422.5,2422.5,3573.16,2526.66,3143.41,1615.39,1615.0,1615.0
511970501001667,-81.022964,36.9542,5437.5,5437.5,5437.5,5437.5,5437.5,264.87,333.2,5529.47,5437.5,5437.5,5437.5,8156.25,8247.91,8158.37,8406.67,8156.25,8250.03,8156.25,8650.75,9489.05,9396.74,8477.08,5866.74,5437.5
511970501001666,-81.07287600000001,36.950623,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6036.67,6257.49,6007.57,6007.5,4005.0,4005.0
511970501001665,-81.03477,36.95189,25.46,35.66,45.85,50.95,56.27,85.99,66.93,47.65,28.37,692.0,0.37,692.0,692.0,692.0,692.0,692.0,692.0,692.0,1583.74,884.3,692.0,692.0,878.87,9.95
511970501001664,-81.04163,36.950634,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6174.23,6257.49,4254.99,4005.0
511970501001669,-81.0235,36.95387,1615.0,1719.16,1760.9,1615.0,1615.0,123.12,27.05,1615.0,1615.0,1615.0,2422.5,2422.5,2422.5,2422.5,2422.5,2422.5,2422.5,2422.5,2568.33,3630.84,2864.8,2568.4,2547.57,2422.5
511970501001668,-81.025475,36.949923999999996,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,1635.87,1615.0,1615.0,1615.0,2422.5,2422.5,2422.5,2422.5,2422.5,2422.5,2422.5,2485.0,3210.7200000000003,3472.5,3173.0,2422.5,1615.0,1615.0
511970501001670,-81.02509,36.950943,1615.0,1615.0,1615.0,1615.0,1615.0,1981.97,7281.54,5810.26,1615.0,1615.0,2422.5,2422.5,2422.5,2422.5,2422.5,2464.17,2672.49,2630.9,3622.5,3231.33,2422.57,2422.5,1615.0,1615.0
511970501001674,-80.98836999999999,36.951534,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,1706.97,1615.0,1615.0,1615.0,2422.5,2422.5,2422.5,2422.5,2464.17,4587.52,9284.77,3569.3900000000003,3520.69,3339.2,3722.99,1994.38,1698.4,1615.0
511970501001673,-80.90092,36.951668,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6086.67,6257.49,6257.49,6257.49,6257.49,6257.49,6007.57,4005.0,4005.0
511970501001672,-80.93157,36.949721999999994,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,1952.5,1852.87,1719.23,2422.5,2422.5,2422.5,2514.16,2424.62,2672.92,2422.5,2658.78,4080.5,2917.0,2695.3,2422.5,2493.33,1794.23,1615.0
511970501001671,-80.93111,36.949356,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,5805.0,4005.5,4005.0,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6965.85,6088.14,6319.99,6382.59,6257.49,4005.07,4005.0
511970501001678,-80.91911999999999,36.95493,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,6007.5,6007.5,6007.5,6007.5,6474.55,6007.5,6007.5,12807.24,9069.42,6007.5,6007.5,6211.66,6220.07,4005.0,4005.0
511970501001677,-80.91927,36.954029999999996,18.81,29.01,39.42,44.08,48.73,77.79,334.7,166.0,272.37,817.0699999999999,692.0,692.0,692.0,692.0,692.0,692.0,692.0,692.0,1225.5,941.99,941.99,941.99,692.07,692.0
511970501001676,-80.918755,36.954277000000005,2315.4,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,2422.5,2422.5,2422.5,2422.5,2422.5,2422.5,2422.5,4222.5,2423.0,2755.83,2922.49,1865.06,1864.99,1615.0
511970501001675,-80.91421,36.95166,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,7733.1900000000005,6007.5,7461.67,6957.99,6382.59,6007.57,4005.0,4005.0
511970501001679,-81.07412,36.95057,5437.5,5437.5,5437.5,5437.5,5437.5,264.87,58.2,5437.5,5437.5,5437.5,5437.5,8156.25,8156.25,8156.25,8156.25,8156.25,8923.56,8156.25,8156.25,8156.25,8218.75,8531.34,5437.57,5437.5
511970501001681,-80.87305500000001,36.95414,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,2422.5,2422.5,2422.5,3047.5,3831.3,2539.56,2422.5,2422.5,9222.24,5484.42,3698.16,2672.49,2547.57,1615.0,1615.0
511970501001680,-80.87038000000001,36.954029999999996,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,2422.5,2422.5,2422.5,2422.5,2422.5,2422.5,2422.5,2422.5,2505.83,2672.49,2672.49,2672.49,1864.99,1615.0
511970501001685,-81.03414000000001,36.95251,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6224.16,6007.57,4005.0,4005.0
511970501001684,-81.050804,36.95228,1615.0,1615.0,1615.0,1615.0,1740.0,123.19,27.05,1981.97,1615.0,1615.0,2422.5,2422.5,2422.5,2422.5,2422.5,2422.5,2767.5,3228.15,2422.5,2422.5,4222.5,2423.0,2422.5,2422.5
511970501001683,-81.05109399999999,36.952335,4005.0,4005.0,4005.0,4005.0,4005.0,4096.97,4005.0,4705.01,4005.39,4067.5,6007.53,6007.5,6007.5,6007.5,6007.5,6007.5,6215.83,7054.04,7457.99,6111.73,6132.57,6007.5,4130.07,4005.0
511970501001682,-80.875404,36.955048,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,1981.97,1615.0,1677.53,1646.25,2516.28,2422.5,2422.5,2422.5,2422.5,2443.37,2422.5,3573.16,2630.83,4410.07,2672.99,1865.06,1864.99,1615.0
511970501001689,-80.89149,36.95295,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,1890.31,1615.0,1615.0,2422.5,2422.5,2422.5,2922.5,2547.91,2547.57,2422.5,3189.18,3123.54,4132.5,2548.76,2008.48,1635.9,1615.0
511970501001688,-80.89092,36.950497,18.81,29.01,39.42,44.08,48.73,77.79,59.39,328.81,134.95,941.99,941.99,692.07,1622.0,8209.029999999999,4757.65,941.99,941.99,817.0699999999999,2822.01,1004.49,1191.99,1004.65,692.0,692.0
511970501001687,-80.99006,36.952329999999996,1615.0,1615.0,1615.0,1615.0,1615.0,1908.6399999999999,1615.0,1615.0,1615.0,2422.5,2422.5,2422.5,2422.5,2422.5,2422.5,2422.5,2422.5,2422.5,2422.5,2998.14,2422.5,2485.03,1615.0,1615.0
511970501001686,-80.923836,36.951904,2422.5,1615.0,1690.0,1740.07,1615.0,81.79,1615.0,2515.0,3302.55,1864.99,2630.9,2672.49,2672.49,2547.57,2672.49,2672.49,2630.9,2672.49,2672.49,3496.56,2422.5,2547.5,2672.49,2422.5
511970501001692,-80.9911,36.952023,18.81,29.01,39.42,44.08,48.73,77.79,59.39,103.57,630.25,7491.74,3300.58,692.0,692.0,692.0,692.0,692.0,921.16,1458.74,2351.1400000000003,1879.99,1092.08,941.99,848.35,692.0
511970501001691,-80.90015,36.95275,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,2602.82,7627.83,6867.76,2672.49,2422.57,2422.5,2422.5,2505.83,2672.49,2672.49,3698.23,2672.49,2672.49,2672.49,2547.57,1615.0,1615.0
511970501001690,-80.90099000000001,36.95171,4005.0,4005.0,4005.0,4005.0,4005.0,4088.4,4005.0,4005.0,4005.0,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,7158.16,6070.0,6195.07,6007.5,6236.66,4254.99,4005.0
511970501001696,-80.895584,36.953934000000004,4005.0,4005.0,4005.0,4005.0,4130.0,4005.07,4005.0,4005.0,4005.0,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,7807.5,6008.0,4005.0,4005.0
511970501001695,-80.91454,36.953716,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,1881.97,1869.23,5961.76,9409.29,2537.72,2422.5,2422.5,2752.5,2842.91,2422.5,2672.49,2672.49,2672.49,2422.57,1615.0,1615.0,1615.0
