hid,longitude,latitude,hour1,hour2,hour3,hour4,hour5,hour6,hour7,hour8,hour9,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,hour24
51029930202190,-78.57718,37.43609,2307.5,2307.5,2307.5,2307.5,2307.5,2307.5,2307.5,2307.5,2307.5,3461.25,3461.25,3461.25,4391.25,10744.939999999999,6976.51,3461.25,3461.25,3461.25,4995.26,3523.75,3711.24,3648.82,3461.25,3461.25
51029930202196,-78.601105,37.436405,150.0,150.0,150.0,150.0,150.0,150.0,150.0,181.25,150.03,150.0,850.01,1200.42,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0
51029930202195,-78.5116,37.437473,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,850.01,850.4,181.25,212.53,150.0,150.0
51029930101499,-78.6853,37.685005,923.0,923.0,923.0,923.0,7.29,42.11,114.13,2.22,923.0,923.0,923.0,1384.5,1384.5,1384.5,1384.5,1384.5,2955.16,2765.0,1426.17,1634.49,1588.73,1805.41,1172.99,923.0
51029930202198,-78.56764,37.44141,3461.25,3461.25,3461.25,3461.25,3461.25,2307.5,2307.5,2307.5,2307.5,2307.5,3538.33,3509.2,3461.25,3461.25,3502.95,3461.25,9195.779999999999,8707.880000000001,4192.62,4301.25,4569.7,3461.32,3586.32,3461.25
51029930101498,-78.60333,37.683147,923.0,923.0,923.0,1.75,12.16,47.2,214.60999999999999,6.65,923.0,923.0,923.0,1384.5,1384.5,1384.5,1384.5,1384.5,1384.5,1384.5,1592.83,1801.16,2401.95,1551.16,1172.99,923.0
51029930202197,-78.535484,37.437084000000006,150.0,150.0,150.0,150.0,150.0,150.0,150.0,241.97,150.0,1316.71,383.72,160.42,170.87,150.0,150.0,150.0,725.0,725.64,150.0,150.0,150.0,399.99,275.07,150.0
51029930101497,-78.60634,37.681732000000004,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,686.66,1550.06,534.55,399.99,525.0699999999999,399.99,150.07,150.0,150.0,150.0,779.81,649.99,649.99,649.99,525.0899999999999,150.0
51029930202192,-78.524635,37.436264,923.0,923.0,923.0,6.4,16.6,51.64,31.47,94.85,1172.99,2323.13,1040.06,1384.5,1384.5,1384.5,1384.5,1384.5,1426.17,1634.49,1530.4,1384.5,1384.5,1384.5,923.0,923.0
51029930101496,-78.6688,37.68262,923.0,923.0,923.0,923.0,7.29,42.11,22.16,2.22,923.0,6022.94,5761.94,1432.45,1384.5,1384.5,1426.2,1415.75,1509.5,1509.5,1603.35,2224.5,3643.61,1384.57,1048.07,923.0
51029930202191,-78.62335,37.43453,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,1342.33,399.99,150.07,150.0
51029930101495,-78.68066400000001,37.68202,150.0,150.0,150.0,150.0,150.0,150.0,425.0,241.97,150.0,150.0,150.0,150.0,241.66,152.12,400.41999999999996,150.0,243.78,150.0,644.5,422.8,150.0,220.82999999999998,329.23,150.0
51029930202194,-78.67581,37.436398,923.0,923.0,1.53,11.72,21.92,56.73,37.01,17.51,923.0,923.0,923.0,923.0,1384.5,1384.5,1384.5,1384.5,1384.5,1384.5,1384.5,1384.5,1384.5,1542.83,1172.99,923.0
51029930101494,-78.54548,37.68142,3461.25,2307.5,2307.5,2307.5,2307.5,2307.5,2307.5,2307.5,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25
51029930202193,-78.67455,37.436370000000004,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,1550.06,243.72,150.0,150.0,150.0,917.31,150.0,275.07,399.99,150.07,150.0
51029930101493,-78.58964,37.682564,3461.25,2307.5,2307.5,2307.5,2307.5,2307.5,2307.5,2307.5,3461.25,3586.25,3586.32,6861.29,9922.92,3461.25,4161.26,3744.62,4435.0,4511.75,3461.25,3752.91,3961.24,3836.34,3544.65,3461.25
51029930101492,-78.53394,37.685959999999994,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,275.0,379.23,275.0,275.0,212.53,295.87,399.99,1425.73,1058.73,441.84,295.83000000000004,150.0
51029930101491,-78.53694,37.6849,150.0,150.0,150.0,275.0,400.06,399.99,212.57,399.99,150.07,150.0,150.0,150.0,150.0,150.0,150.0,358.33000000000004,399.99,399.99,917.38,524.99,400.03,150.07,150.0,150.0
51029930101490,-78.53859,37.682106,3461.25,2307.5,2307.5,2307.5,2307.5,2307.5,2307.5,2647.39,3521.77,9694.39,7089.85,3461.25,3461.25,3461.25,3461.25,3461.25,4114.58,5308.8099999999995,3461.25,3461.25,3627.91,3711.24,3586.32,3461.25
51029930202199,-78.61564,37.440529999999995,923.0,923.0,923.0,6.4,16.6,51.64,31.47,11.52,923.0,923.0,923.0,1384.5,1384.5,2884.5,1768.33,1634.49,1634.49,1384.57,1384.5,1384.5,1384.5,1613.66,943.9,923.0
51029930202185,-78.56298000000001,37.433495,2307.5,2307.5,2307.5,2307.5,2307.5,2307.5,2307.5,2841.14,3707.56,3601.64,3607.08,3461.32,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3523.75,3886.32,5170.08,3711.24,3582.22,3461.25
51029930101489,-78.528465,37.682087,923.0,923.0,923.0,1.75,12.16,47.2,27.04,190.29,923.0,923.0,923.0,1384.5,1384.5,1384.5,1384.5,1384.5,4784.54,8766.18,1931.8,1634.49,1509.57,1509.57,923.0,923.0
51029930202184,-78.55708,37.434013,2307.5,2307.5,2307.5,2307.5,2307.5,2307.5,2307.5,2307.5,2307.5,6386.59,10636.4,3689.81,3461.25,3569.37,3711.24,3478.19,3461.25,3461.25,3461.25,3461.25,3611.25,5340.91,3586.32,3461.25
51029930101488,-78.44895,37.680965,923.0,923.0,923.0,2.19,13.05,48.31,27.7,38.59,923.0,923.0,923.0,1384.5,1384.5,1384.5,1384.5,1384.5,1384.5,2650.17,1488.66,1572.07,1572.03,1634.49,1048.07,923.0
51029930202187,-78.4609,37.441143,923.0,923.0,923.0,3.74,14.16,49.42,194.12,245.92,1172.99,1089.73,923.0,1384.5,1384.5,1384.5,1384.5,1384.5,1384.5,1384.5,2440.99,1634.49,1634.49,1634.49,1172.99,923.0
51029930101487,-78.56727,37.681656,923.0,923.0,923.0,1.75,12.16,47.2,27.04,6.65,923.0,923.0,923.0,1384.5,1467.83,1426.24,1384.5,2147.43,1768.47,1415.78,1634.49,1509.57,1436.58,3044.95,1073.5,923.0
51029930202186,-78.59263,37.433727000000005,2307.5,2307.5,2307.5,2307.5,2307.5,2349.17,2307.57,2432.57,2307.5,3461.25,3461.25,3648.75,3461.32,3644.58,3711.24,3461.32,3461.25,3461.25,3461.25,3490.42,3711.24,3711.24,3523.89,3461.25
51029930101486,-78.61705,37.678436,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,345.83000000000004,649.99,400.06,150.0
51029930202181,-78.66114,37.431015,150.0,150.0,150.0,150.0,150.0,333.64,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0
51029930101485,-78.62,37.67895,923.0,923.0,923.0,1.75,137.16,201.70999999999998,27.04,6.65,923.0,923.0,1172.99,1384.57,2131.57,2224.5,2399.17,1634.49,1447.07,1447.07,1540.75,1634.53,1634.49,1572.07,923.0,923.0
51029930202180,-78.54556,37.432117,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,275.0,399.99,399.99,399.99,399.99,399.99,399.99,275.07,150.0,150.0
51029930101484,-78.63356999999999,37.683704,3461.25,2307.5,2307.5,2307.5,2307.5,2307.5,2307.5,2307.5,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,6644.99,11611.49,4256.48,3461.25,3611.28,3690.48,3482.15,3461.25
51029930202183,-78.553276,37.433890000000005,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,358.33000000000004,399.99,1042.38,316.65999999999997,399.99,150.0
51029930101483,-78.61291,37.678802000000005,3461.25,2307.5,2307.5,2307.5,2307.5,2307.5,2307.5,2307.5,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,3586.25,3586.28,3711.28,3711.31,3461.32,3461.25,3461.25,3461.25
51029930202182,-78.46800999999999,37.436333000000005,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,241.97,150.0,150.0,150.0,150.0,150.0,150.0,150.0,358.33000000000004,191.74,150.0,150.0,399.99,399.99,243.92000000000002,150.0
51029930101482,-78.62128,37.68003,923.0,923.0,923.0,1.75,12.16,47.2,174.01,6.65,923.0,923.0,923.0,1384.5,1384.5,2089.18,2111.48,1447.07,1384.5,2535.16,1384.5,8284.439999999999,6146.86,1613.66,1068.9,923.0
51029930101481,-78.67003000000001,37.679295,923.0,923.0,923.0,923.0,7.29,42.11,22.16,2.22,923.0,923.0,923.0,1384.5,1384.5,1384.5,1384.5,1384.5,1384.5,1384.5,1384.5,1384.5,1768.47,1384.5,923.0,923.0
51029930101480,-78.50998,37.68063,923.0,923.0,923.0,1.75,12.16,47.2,27.04,6.65,923.0,923.0,923.0,1384.5,1384.5,1384.5,1384.5,1384.5,1384.5,2535.16,1384.5,1384.5,1509.5,1634.49,923.07,923.0
51029930202189,-78.58254000000001,37.435127,2307.5,2307.5,2307.5,2307.5,2307.5,2307.5,2307.5,2674.4700000000003,3824.16,4212.14,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25,4611.27,3461.89,3461.25,3461.25,3461.25,3461.25,3461.25,3461.25
51029930202188,-78.67896999999999,37.436623,923.0,923.0,1.53,11.72,21.92,56.73,37.01,17.51,923.0,923.0,923.0,923.0,1384.5,1384.5,1384.5,1384.5,1384.5,1509.57,1384.5,1384.5,1384.5,1384.5,923.0,923.0
51029930101469,-78.63930500000001,37.67865,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,275.0,441.66,649.99,275.14,399.99,399.99,150.0
