hid,longitude,latitude,hour1,hour2,hour3,hour4,hour5,hour6,hour7,hour8,hour9,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,hour24
51115951400995,-76.29736,37.374866,923.0,923.0,923.0,923.0,923.0,923.0,923.0,923.0,923.0,923.0,1298.0,1023.42,2273.0,1373.5,1156.33,1623.4,1060.5,1172.99,1634.49,1497.07,1384.5,923.0,1056.33,923.0
51115951400994,-76.29695,37.374672,923.0,923.0,923.0,923.0,923.0,923.0,1106.6399999999999,923.0,923.0,923.0,1027.16,1172.99,1298.48,923.0,2757.5299999999997,8423.14,2275.46,2073.66,1384.5,3154.5,1727.49,1422.99,1064.8,923.0
51115951400997,-76.35226,37.37616,923.0,923.0,923.0,923.0,923.0,923.0,923.0,923.0,1014.97,923.0,923.0,923.0,923.0,923.0,1384.5,1384.5,1384.5,1384.5,1384.5,1634.49,1634.49,1172.99,1172.99,923.0
51115951400996,-76.35379,37.374832,923.0,923.0,923.0,923.0,923.0,923.0,923.0,923.0,923.0,923.0,923.0,923.0,923.0,923.0,923.0,923.0,1110.5,6362.97,5806.4,1551.16,1551.23,1277.16,1173.06,923.0
51115951400991,-76.33505,37.373352000000004,3114.75,3114.75,3114.75,3114.75,3114.75,2076.5,2076.5,2076.5,2076.5,3114.75,3218.91,8802.15,7685.43,3114.75,3114.75,3114.75,3114.75,3156.42,3198.15,4132.0599999999995,3343.98,3385.65,4310.72,3114.75
51115951400990,-76.3349,37.37353,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,686.66,1550.06,534.55,399.99,399.99,399.99,150.07,150.0,150.0,250.55,399.99,687.01,649.99,650.06,400.06,150.0
51115951400993,-76.29669,37.37428,923.0,923.0,923.0,923.0,923.0,923.0,923.0,923.0,1673.0,5015.26,7889.47,1401.56,1048.42,923.0,1156.33,1577.55,2073.09,923.64,1384.5,1509.57,1572.0,1360.57,923.07,923.0
51115951400992,-76.33251,37.374016,3114.75,3114.75,3114.75,3114.75,3114.75,5243.1900000000005,9776.74,2871.73,2776.51,4281.85,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3843.73,3114.75,3364.74,3610.57,3239.89,3114.75,3114.75
511159513001329,-76.385605,37.523509999999995,2076.5,2076.5,2076.5,2076.5,2076.5,2076.5,2076.5,2425.14,3146.03,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3369.55,3527.32,5414.8099999999995,4132.3099999999995,3114.75
511159513001339,-76.41107,37.496075,3114.75,2076.5,2076.5,2076.5,2076.5,2076.5,2076.5,2076.5,3114.75,3468.99,4914.82,3815.65,3114.75,3114.75,3114.75,3177.25,3239.82,3114.75,4264.77,3115.39,3198.08,3373.15,3377.32,3114.75
511159513001338,-76.41351,37.499763,3114.75,3114.75,3114.75,3114.75,2076.5,2076.5,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,4265.41,3114.75,3814.76,3115.14,3114.75,3114.75
