hid,longitude,latitude,hour1,hour2,hour3,hour4,hour5,hour6,hour7,hour8,hour9,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,hour24
51678930500822,-79.44836,37.778416,923.0,923.0,923.0,923.0,4.63,37.9,16.62,923.0,923.0,923.0,923.0,923.0,923.0,1384.5,1384.5,1384.5,1384.5,1384.5,1384.5,1384.5,1768.47,923.0,923.0,923.0
51678930500823,-79.44933,37.778923,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,4301.17,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6132.57,6132.5,6257.49,6153.4,6007.53,4005.0
51678930500820,-79.44903000000001,37.777905,1908.53,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,2810.7,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,2831.53,2769.0,1846.0
51678930500821,-79.449326,37.77834,2769.0,2769.0,2769.0,2769.0,2769.0,1846.0,1846.0,1846.0,1846.0,1887.67,2873.23,3018.99,3123.23,3165.25,3018.99,2873.23,2769.0,2852.37,3018.99,2956.57,2810.74,2769.0,2769.0,2769.0
51678930500815,-79.44932,37.7784,923.0,923.0,923.0,923.0,4.63,37.9,16.62,923.0,923.0,923.0,923.0,923.0,923.0,1384.5,1384.5,1384.5,4784.54,8012.83,1509.57,1634.49,1384.57,923.0,923.0,923.0
51678930500816,-79.44962,37.77798,1846.0,1846.0,1921.0,1971.07,1846.0,1846.0,1846.0,1846.0,3018.99,3018.99,2977.4,3018.99,3018.99,2894.07,3018.99,3018.99,2977.4,3018.99,3018.99,2769.07,2769.0,2769.0,2769.0,1846.0
51678930500813,-79.44959,37.778236,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,4005.0
51678930500814,-79.4518,37.779133,923.0,923.0,923.0,923.0,4.63,37.9,365.26,923.0,6022.94,5684.86,923.0,923.0,923.0,1384.5,1384.5,1384.5,1384.5,1384.5,1384.5,1384.5,1384.5,923.0,923.0,923.0
51678930500819,-79.44964,37.778133000000004,923.0,923.0,923.0,923.0,4.63,37.9,16.62,1223.0,2444.33,1027.2,923.0,923.0,923.0,1384.5,1384.5,1384.5,1384.5,1384.5,1384.5,1384.5,1384.5,923.0,923.0,923.0
51678930500817,-79.44998000000001,37.778659999999995,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,2769.0,2852.33,2810.7,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,3919.66,2769.0,1846.0
