hid,longitude,latitude,hour1,hour2,hour3,hour4,hour5,hour6,hour7,hour8,hour9,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,hour24
5110595030081,-83.03302,36.7082,8156.25,8156.25,5437.5,5437.5,5437.5,5437.5,5437.5,5437.5,5437.5,5437.5,8156.25,8156.25,8281.32,8156.25,8156.25,8156.25,8156.25,8156.25,8786.06,8406.24,8406.24,8406.24,8281.32,8156.25
5110595030082,-83.033165,36.708096000000005,923.0,923.0,923.0,923.0,923.0,16.62,1.33,923.0,923.0,923.0,3559.69,9122.8,2219.44,1172.99,1002.24,923.0,923.0,923.0,1384.5,923.0,998.0,1172.99,1110.57,923.0
51105950300800,-83.08045,36.734066,923.0,923.0,923.0,923.0,923.0,16.62,1.33,923.0,1006.33,1172.99,1089.73,923.0,923.0,923.0,923.0,923.0,923.0,923.0,1384.5,923.0,923.0,923.0,923.0,923.0
5110595030080,-83.030426,36.708267,2769.0,2769.0,2769.0,2769.0,2769.0,1846.0,2223.42,1846.0,1846.0,1846.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,2956.5,2831.57,2852.33,3018.99,2894.07,2769.0
51105950100350,-83.05264,36.77747,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,4335.3,10907.24,10969.560000000001,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6257.49,6257.49,6007.57,6007.5,6007.5,6007.5,4005.0
5110595030085,-82.96996,36.708237,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,275.0,399.99,399.99,399.99,399.99,399.99,399.99,150.07,150.0
5110595030086,-82.97245,36.70955,923.0,923.0,923.0,923.0,923.0,27.48,11.08,923.0,923.0,1048.03,943.87,923.0,1673.01,1152.58,1172.99,1048.07,923.0,923.0,2105.9700000000003,1172.99,1172.99,923.07,923.0,923.0
5110595030083,-83.055214,36.70845,150.0,150.0,150.0,150.0,150.0,241.97,358.33000000000004,275.07,150.0,150.0,212.5,399.99,399.99,399.99,399.99,150.07,788.14,399.99,150.07,150.0,150.0,150.0,216.67000000000002,150.0
5110595030084,-82.96995,36.707825,923.0,923.0,923.0,923.0,923.0,27.48,11.08,923.0,923.0,923.0,923.0,923.0,923.0,923.0,923.0,923.0,923.0,1498.6399999999999,1384.5,923.0,1002.17,968.9,923.0,923.0
5110595030089,-82.9784,36.708736,2769.0,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,3535.68,3877.99,4482.0,4656.58,9672.970000000001,4130.9,2769.0
51105950100355,-83.03321,36.784332,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,3536.31,4479.0,2859.5,2769.0,2769.0,2769.0,1846.0
51105950100356,-83.026474,36.787106,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,1846.0,1846.0
5110595030087,-82.9716,36.70844,2769.0,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,2914.83,3018.99,3019.06,3018.99,2935.73,2852.4,2769.0
51105950100357,-83.023895,36.787834000000004,1846.0,1846.0,1846.0,1846.0,1846.0,2029.6399999999999,1846.0,1846.0,1846.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,1846.0
5110595030088,-82.97662,36.708459999999995,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,399.99,399.99,275.14,150.0,150.0
511059506001779,-83.36955,36.644104,923.0,923.0,923.0,923.0,923.0,14.63,3.1,923.0,923.0,923.0,923.0,923.0,923.0,923.0,923.0,923.0,923.0,923.0,2660.16,1172.99,1172.99,1048.07,923.0,923.0
51105950100358,-83.02589,36.787240000000004,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6034.17,6306.54,4005.0
511059506001778,-83.58646999999999,36.605694,923.0,923.0,923.0,923.0,923.0,10.19,0.89,1160.5,2196.01,923.0,923.0,923.0,923.0,923.0,1048.42,1041.75,1048.0,929.28,2419.52,1654.3,1634.49,923.07,923.0,923.0
51105950100351,-83.04836,36.778133000000004,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,1866.87,1846.0,1846.0,1846.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,1846.0,1846.0
511059506001777,-83.38006,36.645855,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,2121.31,1846.0,1846.0,2769.0,2769.0,2769.0,2944.0,4859.42,4663.28,2769.0,2769.0,3019.0,3268.99,3268.99,3864.62,3456.64,2769.14,2769.0
51105950100352,-83.046036,36.78115,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,2779.45,2769.0,4419.0,2919.5,2769.0,2769.0,1846.0
511059506001776,-83.59359,36.605633000000005,923.0,923.0,923.0,923.0,923.0,10.19,0.89,923.0,923.0,1172.99,1172.99,1172.99,923.07,923.0,923.0,1172.99,1172.99,1172.99,2785.16,1876.3,1988.74,1556.4299999999998,943.97,923.0
51105950100353,-83.03806999999999,36.78197,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,1846.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,2873.16,3018.99,3018.99,3018.99,2769.07,2769.0,1846.0,1846.0
511059506001775,-83.50908000000001,36.64777,923.0,923.0,923.0,923.0,923.0,56.99,15.73,5.98,985.57,1198.31,923.0,985.57,1348.41,923.0,1048.07,952.2,985.57,7722.74,6322.09,2394.33,1422.99,1402.33,1048.07,923.0
51105950100354,-83.03456,36.783356,923.0,923.0,923.0,1.53,8.4,39.67,23.49,7.31,923.0,923.0,923.0,923.0,923.0,923.0,923.0,923.0,923.0,1068.83,1172.99,1048.07,1048.07,923.0,923.0,923.0
