hid,longitude,latitude,hour1,hour2,hour3,hour4,hour5,hour6,hour7,hour8,hour9,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,hour24
51820003400947,-78.90267,38.063976000000004,2076.5,2076.5,2076.5,2076.5,2076.5,2076.5,2076.5,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3324.75,5218.58,4001.83,3114.75,3114.75,3160.58,3752.88,3489.84,2076.5
51820003400946,-78.90252,38.06476,2076.5,2076.5,2076.5,2076.5,2076.5,2076.5,2076.5,3463.39,4614.75,3415.25,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3690.39,3281.41,3364.74,2076.5
51820003400949,-78.90238000000001,38.065052,3114.75,3114.75,3114.75,3114.75,3114.75,2076.5,2076.5,2776.51,7976.76,7310.01,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,4265.41,3281.41,3302.32,3114.75
51820003400948,-78.9025,38.064934,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,6007.5,6215.83,6007.57,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6007.5,6153.33,6257.49,6257.49,4005.0
51820003400954,-78.90066,38.066803,2305.73,2076.5,2076.5,2076.5,2076.5,2076.5,2076.5,3114.75,3114.75,4514.8099999999995,3558.4700000000003,3114.75,3565.16,3114.75,9914.49,6176.67,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,2076.5
51820003400953,-78.90169,38.06557,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,6374.47,6132.57,6007.5,6090.9,6632.5,6382.91,6257.49,6257.49,6257.49,6899.88,7674.23,6557.99,6257.49,6007.57,6070.0,6132.57,4005.0
51820003400956,-78.90119,38.067040000000006,5437.5,5437.5,5437.5,5437.5,5437.5,5437.5,5804.47,6037.5,6846.33,8406.24,8623.4,8156.25,8156.25,9323.35,8156.25,8156.25,8156.25,9306.91,8197.92,8406.24,8156.32,8156.25,8156.25,5437.5
51820003400955,-78.901344,38.066371999999994,2076.5,2076.5,2076.5,2076.5,2076.5,2076.5,2076.5,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3235.72,3118.85,3114.75,3114.75,3364.74,3114.82,3114.75,3114.75,3364.74,2076.5
51820003400950,-78.90123,38.066517,2076.5,2076.5,2201.5,2076.53,2076.5,2076.5,2076.5,3114.75,3323.08,3114.82,3114.75,3114.75,3114.75,3229.33,3114.78,3114.75,3114.75,3114.75,3114.75,3114.75,3260.58,3364.74,3364.74,2076.5
51820003500321,-78.907814,38.06173,2076.5,2076.5,2076.5,2076.5,2076.5,2076.5,2076.5,3114.75,3114.75,3414.75,4615.25,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3281.41,3364.74,3114.82,3114.75,3114.75,2076.5
518200032001079,-78.87504,38.088543,2076.5,2076.5,2076.5,2076.5,2076.5,5476.54,8788.16,3114.82,3481.7200000000003,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3498.7200000000003,3431.48,3631.87,3714.75,4315.25,3114.75,3198.15,2076.5
51820003500322,-78.90718000000001,38.062073,3114.75,3114.75,3114.75,3114.75,3114.75,2076.5,2076.5,2076.5,2076.5,3518.38,3281.41,3260.69,3114.75,3114.75,3114.75,3260.58,4560.68,3432.12,3114.75,4914.75,3198.65,3114.75,3114.75,3114.75
51820003400952,-78.90155,38.065765,2076.5,2076.5,2076.5,2076.5,2076.5,2076.5,2498.4700000000003,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3260.62,3448.16,3114.82,3156.42,3364.74,3448.16,2076.5
518200032001078,-78.87493,38.088467,923.0,923.0,2.19,9.28,16.6,48.31,25.49,2.66,923.0,923.0,1823.0,8623.24,3984.92,1384.5,1384.5,1384.5,2147.07,1576.8,1384.5,1384.5,1384.5,923.0,923.0,923.0
51820003400951,-78.902016,38.06589,923.0,923.0,923.0,923.0,3.3,159.42,10.64,1106.6399999999999,923.0,923.0,923.0,923.0,923.0,1384.5,1384.5,1384.5,1384.5,1384.5,1901.1599999999999,2436.62,1697.1399999999999,923.07,923.0,923.0
518200032001077,-78.87550999999999,38.088584999999995,2076.5,2076.5,2076.5,2076.5,2076.5,2076.5,2076.5,3114.75,3445.05,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3239.75,3364.74,4077.32,4202.82,3114.75,2076.5
51820003500320,-78.90751,38.062153,2076.5,2076.5,2076.5,2076.5,2076.5,2118.17,2076.57,3239.82,3114.75,3114.75,3114.75,3302.25,3114.82,3298.08,3364.74,3114.82,3114.75,3114.75,3114.75,3143.92,3364.74,3364.74,3177.39,2076.5
518200032001076,-78.875694,38.088444,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,350.0,399.99,399.99,275.07,150.0,150.0,150.0
51820003500325,-78.90682,38.062153,3114.75,3114.75,3114.75,3114.75,3114.75,2076.5,2076.5,3359.88,2997.74,3364.74,3260.65,3114.75,3364.74,3677.73,3364.74,3177.32,3177.25,3364.74,3364.74,3364.74,3364.74,3114.82,3114.75,3114.75
518200032001075,-78.875984,38.088795000000005,150.0,150.0,150.0,150.0,150.0,150.0,150.0,516.97,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,1530.67,150.0,150.0,295.97,150.0,150.0
51820003500326,-78.90668000000001,38.061344,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,358.33000000000004,275.07,150.0,295.83000000000004,399.99,399.99,399.99,275.07,150.0
518200032001074,-78.86618,38.08832,2076.5,2076.5,2076.5,2076.5,2076.5,3549.85,9022.91,3702.04,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3323.22,2076.5
51820003500323,-78.90839,38.061657000000004,3114.75,3114.75,3114.75,3114.75,3156.49,2076.5,2076.5,2076.5,2076.5,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3302.25,3114.75
518200032001073,-78.86634000000001,38.087296,923.0,923.0,2.19,9.28,16.6,48.31,25.49,65.23,1530.87,9492.74,3562.08,923.0,923.0,1384.5,1384.5,1384.5,1384.5,2151.18,1797.6399999999999,1634.49,1634.49,1172.99,1079.35,923.0
51820003500324,-78.907166,38.062259999999995,2076.5,2076.5,2076.5,2076.5,2076.5,2076.5,2076.5,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,5489.75,4307.58,3364.74,3114.82,3114.75,2076.5
518200032001072,-78.86703,38.08635,2076.5,2076.5,2076.5,2076.5,2076.5,2076.5,2076.5,2076.5,3114.75,3206.72,3490.17,3114.75,3114.75,3222.87,3364.74,3131.69,3114.75,3114.75,3114.75,3114.75,7231.47,11139.470000000001,3489.84,2076.5
51820003500329,-78.91104,38.061609999999995,3114.75,3114.75,3114.75,3114.75,3114.75,2076.5,2076.5,2076.5,2076.5,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3564.75,6165.27,10164.48,4726.65,3239.89,3114.75,3114.75
