#id x y
24866246	-80.424970	37.116020
171517591	-80.423360	37.116140
24865004	-80.511610	37.097440
24864985	-80.517670	37.098620
24881642	-80.228410	37.238950
24883404	-80.220690	37.240650
24866280	-80.419770	37.116460
19452130	-80.576370	37.091220
24862194	-80.575530	37.091590
19452131	-80.575180	37.091340
24862250	-80.572690	37.092320
24862191	-80.576200	37.090940
19452132	-80.572340	37.092460
19452133	-80.573570	37.092430
24862251	-80.572760	37.092760
24864967	-80.526540	37.098980
24864974	-80.523260	37.099020
24864973	-80.523130	37.098510
24864966	-80.526500	37.098580
24864977	-80.520930	37.098380
19452135	-80.520970	37.098930
19452136	-80.518770	37.098190
24865005	-80.509990	37.096680
19452137	-80.511530	37.097050
24865474	-80.503580	37.095510
19452138	-80.509900	37.097030
24865473	-80.503810	37.095250
24865476	-80.503060	37.095080
24865477	-80.502900	37.095350
24866245	-80.425960	37.115650
19452141	-80.424960	37.115770
24866256	-80.423350	37.115920
24866277	-80.419800	37.116210
24866278	-80.418970	37.116280
19452148	-80.239840	37.230390
24881576	-80.238830	37.231550
24881532	-80.240270	37.230460
19452149	-80.239210	37.231570
24881596	-80.236520	37.234280
24881610	-80.236040	37.234850
24881598	-80.236810	37.234390
19452150	-80.236340	37.234960
196348657	-80.228350	37.239230
19452153	-80.220770	37.240920
221977902	-80.350550	37.142780
215617202	-80.347690	37.143880
221977952	-80.359330	37.134200
221977901	-80.351470	37.142620
24883467	-80.205290	37.248450
275121465	-80.518670	37.098740
215616312	-80.517730	37.098070
309601383	-80.543090	37.099600
309601384	-80.543030	37.099970
196348600	-80.335360	37.148820
24880328	-80.322420	37.159850
311295453	-80.273390	37.192840
311295454	-80.273620	37.193120
196985562	-80.268710	37.197430
221977950	-80.361540	37.133080
221977949	-80.363350	37.132260
221977898	-80.383700	37.124860
311295462	-80.378130	37.126250
311295471	-80.466670	37.101520
309601492	-80.428970	37.115660
215616412	-80.466450	37.101220
309601491	-80.428930	37.115410
328008201	-80.370000	37.129110
221977923	-80.363190	37.132040
328008207	-80.370220	37.129020
838370824	-80.268240	37.198770
838614300	-80.375630	37.127210
196985665	-80.325040	37.155510
838614302	-80.324520	37.156510
24880327	-80.322740	37.159990
24862056	-80.580040	37.089630
842042772	-80.577690	37.090650
24862053	-80.579930	37.089340
842042773	-80.577510	37.090380
848140796	-80.217720	37.241300
24883466	-80.204980	37.248170
850819045	-80.387990	37.124390
850819046	-80.386210	37.124430
196985645	-80.342290	37.146350
850821550	-80.340620	37.147010
850821551	-80.338770	37.147720
196985643	-80.343440	37.145880
854302367	-80.347780	37.144110
854302368	-80.343350	37.145660
215616799	-80.384860	37.124480
854302475	-80.383660	37.124620
854302476	-80.384880	37.124750
309601494	-80.417290	37.116830
872159575	-80.388310	37.124640
880277673	-80.361360	37.132880
221977920	-80.359050	37.134090
880277681	-80.342150	37.146140
880294703	-80.386050	37.124430
880294704	-80.386060	37.124690
898652606	-80.351820	37.142220
898728559	-80.364810	37.131580
918464468	-80.282780	37.186440
19452142	-80.418950	37.116570
1128369682	-80.417880	37.116730
1128369751	-80.419540	37.116490
19452140	-80.426040	37.115940
1128369829	-80.425260	37.116000
1128369830	-80.427820	37.115760
1128370060	-80.428000	37.115480
1128370081	-80.427350	37.115540
1128370226	-80.415320	37.116890
309601493	-80.417210	37.116500
1128370376	-80.416210	37.116690
1128370388	-80.418590	37.116310
328008209	-80.370960	37.129230
196987533	-80.370860	37.129910
196987499	-80.369390	37.126950
24880035	-80.374330	37.127200
850819049	-80.381970	37.124820
850819584	-80.381430	37.124920
838614299	-80.376620	37.126360
196987535	-80.369490	37.128350
24880083	-80.369140	37.129170
196987016	-80.368470	37.130950
850821674	-80.367910	37.130970
196987010	-80.365510	37.131500
171525346	-80.352220	37.142510
850821554	-80.347870	37.144180
851319473	-80.347280	37.144410
196987536	-80.369780	37.128400
328008203	-80.370750	37.128590
196987561	-80.369940	37.129640
196987534	-80.370620	37.129980
196987081	-80.372990	37.129330
196987093	-80.373780	37.133290
24866808	-80.439770	37.223380
24866815	-80.440100	37.224490
24866803	-80.439950	37.223200
24866814	-80.440330	37.224460
19452157	-80.440530	37.227210
24866833	-80.440560	37.227940
171522632	-80.461370	37.285790
24869751	-80.467350	37.286010
171522631	-80.461400	37.285610
171522512	-80.467330	37.285800
24870053	-80.418140	37.272250
24870105	-80.418030	37.273410
196987031	-80.374720	37.134250
24880073	-80.375050	37.134490
215640428	-80.453080	37.284380
24869933	-80.449100	37.282590
24869916	-80.449140	37.282480
215640429	-80.453140	37.284290
24869950	-80.441740	37.280470
215640477	-80.442720	37.281270
24869949	-80.441730	37.280330
215640487	-80.442800	37.281220
24870104	-80.418200	37.273400
24870094	-80.419070	37.275610
24870095	-80.418970	37.275680
24866828	-80.440800	37.227180
215640787	-80.440810	37.227940
24866837	-80.440490	37.230960
24866859	-80.440200	37.231040
221977840	-80.409490	37.152570
221977842	-80.411030	37.153430
222001831	-80.409340	37.152730
222001729	-80.410350	37.153210
222001740	-80.413590	37.161310
222001834	-80.414460	37.164470
171518531	-80.414870	37.165730
222001748	-80.415890	37.168150
171518526	-80.415110	37.165690
222001774	-80.416110	37.168050
221975724	-80.406860	37.196080
222001886	-80.410660	37.198600
222001827	-80.402200	37.185890
222001888	-80.401970	37.186500
222001828	-80.401960	37.185840
222001890	-80.401770	37.186390
222001914	-80.406640	37.196180
24867001	-80.410510	37.198760
24880063	-80.382320	37.139730
216615398	-80.393680	37.146760
215640377	-80.478510	37.284940
24869734	-80.478910	37.285120
215640357	-80.478480	37.285060
24869735	-80.478770	37.285190
215640595	-80.432360	37.278730
275173902	-80.438040	37.279300
215640596	-80.432370	37.278620
275173907	-80.438070	37.279170
24870050	-80.418810	37.271020
275500967	-80.418720	37.271210
24870048	-80.418590	37.270970
275500968	-80.418510	37.271160
24866870	-80.432120	37.213070
275504932	-80.435350	37.216530
275504933	-80.435220	37.216630
215640651	-80.418350	37.272120
275991836	-80.408910	37.179840
275991837	-80.408740	37.179670
221993776	-80.411930	37.154540
221993773	-80.413260	37.159120
222001733	-80.411670	37.154540
222001835	-80.414690	37.164430
222001749	-80.416310	37.169090
222001745	-80.415320	37.175290
335455195	-80.416570	37.169040
222001765	-80.415400	37.175510
275173954	-80.419710	37.276260
24870088	-80.420850	37.277010
275173951	-80.419680	37.276390
24870091	-80.420770	37.277110
335456494	-80.379720	37.137880
215640604	-80.423000	37.277760
215640615	-80.422980	37.277630
171519997	-80.431420	37.245910
820452158	-80.430820	37.246520
338858792	-80.429610	37.248040
820452160	-80.433220	37.243940
171520039	-80.431260	37.245790
820452161	-80.430560	37.246530
820452162	-80.433340	37.244060
24880069	-80.377730	37.136450
838857549	-80.378810	37.137230
844678783	-80.420150	37.267610
844678784	-80.428140	37.210040
24866873	-80.431960	37.213150
844678785	-80.432550	37.213730
844679536	-80.420250	37.267880
844679684	-80.436030	37.217290
844679685	-80.431220	37.212250
848140646	-80.468080	37.285930
851344830	-80.413350	37.159480
221993771	-80.413820	37.161270
851345214	-80.414220	37.162740
851371180	-80.405260	37.152210
851371181	-80.405040	37.152210
171518834	-80.404850	37.152210
851371182	-80.405300	37.152000
171518836	-80.405050	37.152000
196987003	-80.374390	37.133730
851499423	-80.374890	37.134100
335456495	-80.379850	37.137730
851499425	-80.381400	37.138860
838788560	-80.403050	37.151860
196987055	-80.379260	37.137270
851499426	-80.379630	37.137570
854302369	-80.379130	37.137460
851499424	-80.376240	37.135100
854302370	-80.377860	37.136270
863501721	-80.403970	37.152210
863501722	-80.401150	37.151320
222001739	-80.413110	37.159510
880294288	-80.413330	37.160330
880294289	-80.413560	37.160290
880294290	-80.403970	37.151990
880294698	-80.375620	37.134900
880294700	-80.375780	37.134770
948233015	-80.437900	37.237110
948233016	-80.437730	37.236980
948234914	-80.440500	37.226820
948234918	-80.417900	37.203440
948236716	-80.426340	37.254520
948245281	-80.426140	37.254460
948246760	-80.421370	37.264900
338858791	-80.429270	37.248160
948247534	-80.427260	37.252010
